,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
11,0.017780382962094568,0.020031186278037662,0.020118208683791772,0.0209697104182847,0.02102803738317757,0.020690849277118863,0.0287300032647731,0.024586597040905135,0.01829596412556054,0.02693928693473061,0.010899182561307902,0.023467195504875228,0.003179650238473768
12,0.03458382180539273,0.02578865299268322,0.024323709934075927,0.026406302008210362,0.027767792954708843,0.026318067699766252,0.02951354880835782,0.030352480417754568,0.021345291479820627,0.02238295933477617,0.010899182561307902,0.022062469013386217,0.003179650238473768
13,0.12387651426338414,0.29758906081324216,0.2131166174130484,0.1549983357372684,0.15456506110711718,0.151069171500303,0.10244857982370226,0.09802001740644038,0.12251121076233183,0.14147397197858527,0.5549500454132607,0.181870765162783,0.4435612082670906
14,0.057248925361469326,0.05025788652992683,0.0669470334166856,0.06679241096194385,0.06739755571531272,0.06570859665829798,0.0623571661769507,0.08474760661444734,0.06116591928251121,0.06225082583437749,0.045413260672116255,0.054371178317633446,0.019077901430842606
15,0.01856193825713169,0.02638838910879213,0.0277335758126847,0.025296793520470432,0.037383177570093455,0.04155484373647303,0.04760039177277179,0.044821583986074845,0.051121076233183856,0.03417245699965828,0.004541326067211626,0.06767476450173525,0.01589825119236884
16,0.015631105900742476,0.011514933429291111,0.00977494885201182,0.010096527238433375,0.013389647735442128,0.017054800450177474,0.019262161279791055,0.020670147954743257,0.01147982062780269,0.009739150244902609,0.0009082652134423251,0.008510989919021649,0.001589825119236884
17,0.041617819460726846,0.023989444644356483,0.025233007501704933,0.029623876622656163,0.036933860531991373,0.029521253571119385,0.03127652628142344,0.03655352480417755,0.034080717488789235,0.018965713634810342,0.005449591280653951,0.01636093207734259,0.006359300476947536
18,0.02598671355998437,0.01487345567950102,0.014207774494203228,0.017197381559968934,0.020848310567936738,0.020344558912648254,0.025008161932745673,0.037532637075718016,0.03605381165919282,0.01737099897482629,0.023614895549500452,0.013055693273839035,0.003179650238473768
19,0.019343493552168817,0.008996041741633681,0.00761536712889293,0.009319871297015421,0.01213156002875629,0.010215565751882955,0.01247143323539014,0.013272410791993037,0.01147982062780269,0.007859665109921404,0.005449591280653951,0.00561890596595604,
20,0.029699101211410707,0.02494902243013074,0.02716526483291657,0.022523022301120604,0.023903666427030915,0.019998268548177645,0.020502775057133528,0.020561357702349868,0.01937219730941704,0.013896799179861032,0.0036330608537693005,0.014377788795240456,0.006359300476947536
21,0.03087143415396639,0.02878733357322778,0.03580359172539214,0.03849994452457561,0.035945363048166784,0.03843823045623756,0.04381325497877898,0.028829416884247172,0.034080717488789235,0.04237384667957626,0.0326975476839237,0.04949595108246571,0.030206677265500796
22,0.01211410707307542,0.009115988964855463,0.008411002500568312,0.009097969599467437,0.008357296908698778,0.010561856116353562,0.00920666013712047,0.012293298520452568,0.00968609865470852,0.005182822644948171,0.0036330608537693005,0.007932573128408527,
23,0.02657288003126221,0.016312822358162407,0.01852693794044101,0.021968268057250637,0.01985981308411215,0.018266816725824604,0.015475024485798237,0.01838555265448216,0.021883408071748878,0.012643809089873562,0.0027247956403269754,0.008593620889109237,0.006359300476947536
24,0.020906604142243063,0.01187477509895646,0.031143441691293475,0.045378897148563184,0.015366642703091302,0.040083109687472945,0.02526934378060725,0.0301348999129678,0.03569506726457399,0.017143182594828568,0.007266121707538601,0.017848289538919187,0.003179650238473768
25,0.023251270027354436,0.01835192515293271,0.01750397817685838,0.01997115277931876,0.021746944644140905,0.0220760107350013,0.021939275220372183,0.018929503916449087,0.015246636771300448,0.00871397653491286,0.0027247956403269754,0.007849942158320938,
26,0.038686987104337635,0.04246131702051097,0.041032052739258924,0.049373127704426936,0.0514018691588785,0.04025625486970825,0.05066927848514528,0.047976501305483026,0.05399103139013453,0.05809317689941907,0.03178928247048138,0.05156172533465543,0.022257551669316374
27,0.039077764751856196,0.029986805805445604,0.02557399408956581,0.03028958171530012,0.04205607476635514,0.033070729806943124,0.03715311785830885,0.04318973020017407,0.04053811659192825,0.037703610889622964,0.02089009990917348,0.05866798876218807,0.006359300476947536
28,0.03614693239546698,0.03646395585942185,0.05467151625369402,0.05713968711860646,0.04915528396836808,0.051337546532767724,0.05798237022526934,0.041231505657093125,0.042152466367713005,0.060428294794395716,0.03451407811080836,0.0518096182449182,0.19395866454689983
29,0.025009769441187966,0.02518891687657431,0.018640600136394635,0.017530234106290912,0.02336448598130841,0.02294173664617782,0.01900097943192948,0.02273716275021758,0.012376681614349776,0.01110604852488894,0.013623978201634877,0.009667823500247892,0.006359300476947536
30,0.07053536537710042,0.04186158090440206,0.04728347351670834,0.05547542438699656,0.054726815240833934,0.0463163362479439,0.046229187071498534,0.05983463881636206,0.06457399103139014,0.04020959106959791,0.01634877384196185,0.04156337795405718,0.0047694753577106515
