semana,macro,topic
1991-52,0.47619047619047616,24
1992-4,0.4615384615384615,1
1992-7,0.4470588235294118,1
1992-8,0.46634615384615385,1
1992-9,0.5866355866355866,1
1992-10,0.49175412293853066,1
1992-12,0.45,1
1992-13,0.4656488549618321,1
1992-14,0.5374898785425101,1
1992-15,0.6900802191351986,1
1992-18,0.4517766497461929,1
1992-20,0.5654761904761905,1
1992-21,0.5581201913079642,1
1992-22,0.5054455445544556,1
1992-24,0.5345454545454545,1
1992-25,0.46666666666666673,1
1992-26,0.612268049590795,1
1992-27,1.0,1
1992-29,,1
1992-30,0.4,1
1992-31,0.4576271186440678,1
1992-38,0.6107218329440551,1
1992-39,0.4786729857819905,1
1992-40,0.6150530503978779,1
1992-41,0.47528517110266155,1
1992-43,0.46226415094339623,1
1992-44,0.5736677115987461,1
1992-46,0.6023809523809525,1
1992-47,0.7308149204086483,24
1992-48,0.5158333333333334,1
1992-50,0.5565610859728507,1
1992-51,0.5406741573033708,1
1992-53,0.3461538461538462,24
1993-6,0.642570281124498,1
1993-7,0.5511074651353569,1
1993-8,0.6358248562582929,1
1993-9,0.8115942028985508,1
1993-10,0.4691358024691358,1
1993-11,0.5652595827268316,1
1993-12,0.5607843137254902,1
1993-13,0.5964285714285714,1
1993-17,0.46153846153846156,1
1993-25,0.4727272727272727,1
2000-14,0.47619047619047616,26
2000-17,0.45614035087719296,1
2000-19,0.4782608695652174,1
2000-20,0.4709302325581395,1
2000-21,0.4742268041237114,1
2000-22,0.480225988700565,1
2000-24,0.5465363365915852,1
2000-25,0.6062397372742201,1
2000-26,0.4899283031751451,1
2000-28,,7
2000-37,0.45562130177514787,1
2000-38,0.4748858447488584,1
2000-39,0.467741935483871,1
2000-40,0.47887323943661975,1
2000-42,0.5382882882882883,1
2000-43,0.4807692307692307,1
2000-46,0.6067340067340067,24
2000-47,0.5811320754716981,24
2000-48,0.6296296296296297,1
2000-50,0.5686556434219985,1
2000-51,0.4693877551020408,1
2001-2,,1
2001-4,0.8878048780487805,1
2001-6,0.5242613174301979,1
2001-7,0.6162613981762918,1
2001-8,0.4642857142857143,1
2001-10,0.46987951807228917,1
2001-11,0.4661016949152542,1
2001-12,0.5542893320671098,1
2001-14,0.5849624060150376,1
2001-16,0.463768115942029,1
2001-17,0.4703703703703704,1
2001-20,0.5947802197802198,1
2001-21,0.5010869565217392,1
2001-22,0.45212765957446804,1
2001-24,0.5155555555555555,1
2001-25,0.5195565137049585,1
2001-26,0.47441860465116276,24
2001-29,0.4485981308411215,1
2001-36,1.0,1
2001-37,0.4734042553191489,1
2001-38,0.5859397417503587,1
2001-39,0.5887581699346406,1
2001-40,0.4830188679245283,1
2001-42,1.0,1
2001-43,0.4888888888888889,1
2001-44,0.5416666666666667,24
2001-46,0.5779789286244249,24
2001-47,0.5682960255824577,1
2001-48,0.5251379038613081,1
2001-50,0.4641350210970464,1
2001-51,0.5509141274238226,1
2002-3,0.4576271186440678,7
2002-6,0.5315265486725664,1
2002-7,0.4611111111111111,1
2002-8,0.534959349593496,1
2002-10,0.46863468634686345,1
2002-11,0.49722275426163565,1
2002-12,0.5161508922520894,1
2002-15,0.5190347410027043,1
2002-16,0.4750957854406131,1
2002-17,0.4549763033175355,1
2002-19,0.7044808743169398,1
2002-21,0.4666666666666667,1
2002-22,0.5238095238095237,1
2002-23,0.47619047619047616,24
2002-24,0.5771732702542873,1
2002-25,0.5952380952380952,1
2002-26,0.4712230215827338,1
2002-29,0.6527777777777778,24
2002-34,1.0,1
2002-35,1.0,1
2002-37,0.5178197064989518,1
2002-38,0.48502994011976047,1
2002-39,0.46969696969696967,1
2002-40,0.5207792207792208,1
2002-42,0.5524110671936759,1
2002-43,0.47457627118644063,1
2002-44,0.6384917517674784,24
2002-46,0.5691287878787878,24
2002-47,0.5323217626273123,1
2002-48,0.4721030042918455,1
2002-50,0.47500000000000003,1
2002-51,0.5826558265582656,1
2003-4,0.8106060606060606,1
2003-5,0.46511627906976744,1
2003-6,0.487236240224288,1
2003-7,0.4608695652173913,1
2003-8,0.568922305764411,1
2003-10,0.554093567251462,1
2003-11,0.4823529411764706,24
2003-12,0.7716955941255007,1
2003-13,0.5629187036031142,1
2003-14,0.5171532846715329,1
2003-15,0.5593731163351416,1
2003-18,0.5394700139470013,1
2003-19,0.46696035242290745,1
2003-20,0.5105263157894737,1
2003-22,0.4644194756554307,1
2003-24,0.6173572681873397,1
2003-25,0.4767801857585139,1
2003-26,0.505718954248366,1
2003-27,0.7313432835820896,1
2003-28,0.5565217391304348,1
2003-29,0.6888888888888889,1
2003-31,0.4689655172413793,1
2003-34,0.6482758620689655,1
2003-35,0.47058823529411764,1
2003-37,0.5483568075117371,24
2003-38,0.4656084656084655,1
2003-39,0.4659400544959128,1
2003-40,0.47474747474747475,1
2003-42,0.622547897107091,24
2003-44,0.762987012987013,1
2003-45,0.4623287671232877,1
2003-47,0.6310679611650485,24
2003-48,0.604020979020979,1
2003-49,1.0,1
2003-50,0.46948356807511743,1
2003-51,0.5787613911102846,1
2003-52,1.0,24
2004-3,0.45161290322580644,1
2004-14,0.48571428571428577,26
1996-13,1.0,26
1996-18,0.49056603773584906,1
1996-21,0.6140350877192983,1
1996-22,0.6262626262626263,1
1996-24,0.49000000000000005,1
1996-25,0.4525345622119815,1
1996-26,0.5191919191919192,1
1996-30,,1
1996-36,0.4666666666666667,1
1996-37,0.46710526315789475,1
1996-38,0.499438202247191,1
1996-39,0.45049504950495045,1
1996-41,0.5846521349656614,1
1996-43,0.50730282375852,1
1996-44,0.4674329501915709,1
1996-46,0.4264827586206897,1
1996-47,0.6330413476263399,24
1996-48,0.5208333333333334,1
1996-50,0.4638379942140791,1
1996-51,0.4548148148148148,1
1996-52,1.0,24
1997-3,0.36363636363636365,2
1997-4,0.8217054263565892,1
1997-7,0.5643683702989393,1
1997-8,0.4905149051490515,1
1997-9,0.4705559368565545,1
1997-11,0.543177129384026,1
1997-12,0.6065040650406505,1
1997-15,0.4414115204981837,1
1997-16,0.46013289036544847,1
1997-17,0.48397435897435903,1
1997-19,0.5120448179271708,1
1997-21,0.5286195286195285,1
1997-22,0.5059868966036599,1
1997-23,0.4766666666666667,1
1997-24,0.6979503775620279,24
1997-26,0.5137096774193549,24
1997-29,0.45454545454545453,1
1997-38,0.4922587486744432,1
1997-39,0.531647582697201,1
1997-41,0.44502617801047123,1
1997-43,0.46478873239436613,27
1997-44,0.4514925373134328,1
1997-46,0.4583987441130298,1
1997-47,0.6618340732519423,24
1997-48,0.5993265993265993,1
1997-50,0.42857142857142855,1
1997-51,0.424390243902439,1
1997-52,0.4647887323943662,24
1998-4,0.4909090909090909,1
1998-7,0.6413813459268005,1
1998-8,0.4998473282442748,1
1998-9,0.4907407407407407,1
1998-11,0.5381673306772908,1
1998-13,0.45606694560669453,1
1998-14,0.4471153846153846,1
1998-16,0.5300699300699301,1
1998-17,0.5418181818181819,1
1998-18,0.4735042735042735,1
1998-20,0.4842105263157895,24
1998-21,0.609053497942387,1
1998-22,0.5162790697674419,1
1998-24,0.5159307448007376,1
1998-25,0.43122676579925656,1
1998-26,0.5279593318809005,1
1998-29,0.45454545454545453,1
1998-38,0.4997394476289734,1
1998-39,0.5421890407099591,1
1998-40,0.4651724137931035,1
1998-41,0.49337121212121215,1
1998-44,0.7205882352941176,1
1998-46,0.6561108362196932,1
1998-47,0.5514997170345217,24
1998-48,0.4601777125621586,1
1998-50,0.4638655462184874,1
1998-51,0.5044757033248082,1
1998-52,0.4864864864864865,24
1999-3,0.37499999999999994,7
1999-4,0.4736842105263158,1
1999-6,0.4141887524240465,1
1999-7,0.43859649122807015,1
1999-8,0.45895117540687164,1
1999-10,0.5163690476190476,1
1999-11,0.4364406779661017,1
1999-12,0.5372183018438426,1
1999-13,0.45714285714285713,1
1999-15,0.5901504224191222,1
1999-16,0.45087029758562597,1
1999-17,0.4283721856943614,1
1999-18,1.0,1
1999-19,0.4594782608695652,1
1999-20,0.46700507614213194,1
1999-21,0.43185078909612623,1
1999-24,0.5740498034076016,1
1999-25,0.5791666666666667,24
1999-26,0.5317836812144212,1
1999-28,0.44,1
1999-29,,7
1999-37,0.5142857142857142,1
1999-38,0.604554719898784,24
1999-39,0.5913486005089059,24
1999-42,0.5816081168259926,1
1999-43,0.5210884353741496,1
1999-45,0.4895973154362416,1
1999-46,0.5718939375793433,24
1999-47,0.5348233330242047,1
1999-48,0.4957064793130367,1
1999-50,0.43445692883895126,1
1999-51,0.6054590570719602,24
2000-2,0.4583333333333333,1
2000-5,1.0,1
1993-26,0.411764705882353,26
1993-27,0.4807692307692307,1
1993-29,,1
1993-31,0.37037037037037035,1
1993-36,0.46875,1
1993-37,0.4573170731707317,1
1993-38,0.5846521349656614,1
1993-39,0.6850529958901146,1
1993-42,0.47619047619047616,1
1993-43,0.561965811965812,1
1993-44,0.5019762845849802,1
1993-46,0.7635766348424187,24
1993-47,0.4757709251101322,1
1993-48,0.4736842105263158,1
1993-50,0.4705882352941176,1
1993-51,0.4333333333333333,1
1993-52,0.47222222222222227,24
1994-3,0.8238993710691824,1
1994-6,0.4632034632034632,1
1994-7,0.5416666666666666,1
1994-8,0.5878787878787879,1
1994-9,0.4653465346534653,1
1994-10,0.5846607669616519,1
1994-12,0.6727272727272727,1
1994-15,0.5359848484848485,1
1994-16,0.5857487922705313,24
1994-17,0.5791307537135522,1
1994-19,0.5387696709585121,1
1994-20,0.4662379421221865,1
1994-21,0.49958298582151794,1
1994-24,0.4618320610687023,1
1994-25,0.6368591381366037,1
1994-26,0.49141299409359374,1
1994-37,0.5622739018087854,1
1994-38,0.7107692307692307,1
1994-39,0.6023166023166022,1
1994-40,0.5601851851851851,1
1994-43,0.5423497267759563,1
1994-44,0.4804469273743016,1
1994-46,0.5405622489959839,1
1994-47,0.7291617473435655,24
1994-48,0.5780922431865828,1
1994-50,0.5213375796178344,1
1994-51,0.549284885968303,1
1994-52,0.471264367816092,24
1995-6,0.4690265486725664,24
1995-7,0.4826388888888889,1
1995-8,0.5269086357947435,1
1995-10,0.5184950327626294,1
1995-11,0.4608695652173913,1
1995-12,0.5946969696969697,1
1995-14,0.47685185185185186,1
1995-17,0.4537037037037037,1
1995-19,0.4666666666666667,1
1995-20,0.4639175257731959,1
1995-22,0.6647450110864745,1
1995-24,0.513461072034926,1
1995-25,0.49238095238095236,1
1995-26,0.49106252397391636,1
1995-27,0.6153846153846154,24
1995-30,0.4782608695652174,1
1995-37,0.47656249999999994,1
1995-38,0.6175925925925926,1
1995-39,0.4743589743589744,1
1995-40,0.5391705069124424,1
1995-42,0.6628166160081053,1
1995-43,0.49712643678160917,1
1995-45,0.5264175257731959,1
1995-47,0.5392405063291139,1
1995-48,0.45414847161572053,1
1995-50,0.48333333333333334,1
1995-51,0.640117994100295,24
1995-52,,24
1996-5,0.48717948717948717,1
2004-16,0.4776119402985075,1
2004-18,0.43859649122807015,1
2004-20,0.46496815286624205,1
2004-21,0.4754098360655738,1
2004-22,0.4675324675324676,1
2004-23,0.611111111111111,1
2004-25,0.5496246872393661,1
2004-26,0.4714285714285714,1
2004-27,0.45833333333333326,1
2004-28,0.7261904761904762,1
2004-30,0.4857142857142857,1
2004-33,1.0,1
2004-35,0.45454545454545453,1
2004-38,0.46341463414634143,1
2004-39,0.4761904761904762,1
2004-40,0.5174603174603175,1
2004-41,0.4675925925925926,1
2004-43,0.5225045673476167,1
2004-44,0.4915254237288135,1
2004-45,0.4678362573099415,1
2004-47,0.6562707365627074,24
2004-48,0.43564356435643564,1
2004-49,0.463963963963964,1
2004-50,0.4827586206896552,1
2004-51,0.46511627906976744,1
2004-52,0.46638655462184875,1
2004-53,0.45454545454545453,24
2005-2,0.48000000000000004,1
2005-4,0.45333333333333337,1
2005-5,0.676923076923077,1
2005-6,0.45945945945945943,1
2005-8,0.541932825056666,1
2005-10,0.5119617224880383,1
2005-11,0.4393939393939394,1
2005-14,0.46484375,1
2005-16,0.5198130461288356,1
2005-17,0.5142857142857142,1
2005-19,0.4814814814814815,1
2005-20,0.4782608695652174,24
2005-21,0.5104364326375711,1
2005-22,0.5451127819548872,1
2005-25,0.4723618090452262,1
2005-26,0.4733727810650888,1
2005-29,0.45054945054945056,1
2005-30,0.4406779661016949,1
2005-34,,1
2005-37,0.5468384074941451,1
2005-38,0.44554455445544555,1
2005-39,0.4550561797752809,1
2005-40,0.44976076555023925,1
2005-42,0.6638694638694639,1
2005-43,,1
2005-44,0.463768115942029,1
2005-46,0.4556354916067146,24
2005-47,0.5245769540692989,1
2005-48,0.46464646464646464,1
2005-50,0.4703703703703703,24
2005-51,0.5278502378394967,24
2006-2,0.5694444444444444,1
2006-3,0.5054945054945055,1
2006-4,0.4482758620689655,1
2006-6,0.4973776223776224,1
2006-7,0.4747899159663866,1
2006-8,0.4581497797356828,1
2006-9,0.5443786982248521,1
2006-11,0.4749034749034749,1
2006-12,0.516461366181411,1
2006-13,0.5192214111922141,1
2006-14,0.5279693486590039,1
2006-17,0.5035219268348103,1
2006-19,0.5284591569421291,1
2006-20,0.6640516843562528,1
2006-21,0.46560846560846564,1
2006-22,0.42187500000000006,1
2006-23,0.4891304347826087,24
2006-25,0.4693877551020408,1
2006-26,0.47257383966244726,1
2006-28,0.6031746031746033,1
2006-29,0.5238095238095238,1
2006-32,0.6103896103896105,1
2006-33,0.41935483870967744,1
2006-35,,1
2006-36,0.7,1
2006-37,0.45859872611464964,1
2006-38,0.48344370860927155,1
2006-39,0.4891891891891892,1
2006-40,0.47027027027027024,1
2006-42,0.46621621621621623,1
2006-44,0.49230769230769234,1
2006-46,0.6607620320855614,24
2006-47,0.5725417439703154,1
2006-48,0.4727272727272727,1
2006-50,0.46696035242290745,1
2006-51,0.6282372598162071,24
2007-2,0.4736842105263158,1
2007-3,1.0,1
2007-4,,1
2007-6,0.47222222222222227,1
2007-8,0.4876543209876543,1
2007-9,0.47177419354838707,1
2007-11,0.4661016949152542,1
2007-12,0.46113989637305697,1
2007-13,0.4731707317073171,1
2007-16,0.6225319396051104,1
2007-17,0.46961325966850825,1
2007-19,0.5315265486725664,1
2007-20,0.5314285714285715,1
2007-22,0.5212121212121212,1
2007-24,0.549284885968303,1
2007-25,0.5591836734693877,1
2007-26,0.4666666666666667,1
2007-27,0.48854961832061067,1
2007-29,1.0,1
2007-30,0.4857142857142857,1
2007-31,1.0,2
2007-35,0.4576271186440678,1
2007-36,,1
2007-37,0.5955882352941176,1
2007-38,0.5331942996176573,1
2007-39,0.4473684210526316,1
2007-40,0.47148288973384034,1
2007-42,0.4941832669322709,1
2007-43,0.4722222222222222,1
2007-44,0.43333333333333335,1
2007-46,0.5711076793485891,24
2007-47,0.4166666666666667,1
2007-48,0.47553079355518746,1
2007-50,0.4625850340136054,1
2007-51,0.5191919191919192,1
2008-2,0.45454545454545453,1
2008-5,1.0,1
2008-13,1.0,10
2008-14,0.696969696969697,26
2008-15,1.0,1
2008-18,0.46296296296296297,1
2008-20,0.47413793103448276,1
2008-21,0.46285714285714286,1
2008-22,0.6060126582278482,1
2008-23,0.5244565217391304,1
2008-24,0.6820289064630488,1
2008-26,0.46558704453441296,1
2008-27,0.47619047619047616,1
2008-29,0.48484848484848486,1
2008-34,0.6004842615012107,1
2008-37,0.5839793281653747,1
2008-38,0.4595959595959596,1
2008-39,0.476510067114094,1
2008-40,0.47549019607843135,1
2008-42,0.46060606060606063,1
2008-43,1.0,1
2008-44,0.6392694063926941,1
2008-46,0.5983599088838268,24
2008-47,0.5771276595744681,1
2008-48,0.4786729857819905,1
2008-50,0.4816753926701571,1
2008-51,0.5652173913043479,1
2009-3,0.4776119402985075,1
2009-4,0.45454545454545453,10
2009-5,0.48484848484848486,7
2009-7,0.5446428571428572,1
2009-8,0.5211350872007093,1
2009-11,0.5358609794628753,1
2009-12,0.47208121827411165,1
2009-13,0.47222222222222227,1
2009-14,0.5872875744868682,1
2009-17,0.6270890496383138,1
2009-18,0.4982758620689655,1
2009-20,0.5865384615384615,1
2009-21,0.6224409448818897,1
2009-22,0.4787234042553192,1
2009-24,0.4754098360655738,1
2009-25,0.4660633484162896,1
2009-26,0.5692307692307693,1
2009-28,0.47058823529411764,1
2009-29,0.40816326530612246,1
2009-31,0.45238095238095233,1
2009-35,0.45714285714285713,1
2009-37,0.5098039215686274,1
2009-38,0.5248868778280543,1
2009-39,0.5307550644567219,1
2009-40,0.49140602986756826,1
2009-42,0.47663551401869153,1
2009-43,0.8198198198198199,1
2009-44,0.5288888888888889,1
2009-46,0.5770368104415213,24
2009-47,0.593421052631579,1
2009-48,0.5338114754098361,1
2009-49,0.47500000000000003,1
2009-51,0.5401360544217687,1
2009-52,0.4626865671641791,24
2010-3,0.4868421052631579,7
2010-6,0.4651162790697674,1
2010-7,0.5487179487179488,1
2010-8,0.47058823529411764,1
2010-10,0.6611842105263158,1
2010-11,0.6650717703349283,1
2010-12,0.47738693467336685,1
2010-15,0.4647058823529412,1
2010-16,0.5254901960784314,1
2010-17,0.5089285714285714,1
2010-19,0.47643979057591623,1
2010-20,0.46341463414634143,1
2010-21,0.5705470999588647,1
2010-23,0.6019047619047619,1
2010-24,0.45754716981132076,1
