,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,XIII
17,0.006162948354492789,0.01270597577923367,0.01481803453589916,0.011475806939986677,0.005841910741962405,0.011682305450851445,0.014638499011238123,0.013037661191608074,0.008759124087591242,0.008339538346984364,0.0056625141562853904,0.008004894712690563,0.0031872509960159364
18,0.00468384074941452,0.0036586403471454095,0.004149049670051764,0.0036335008780960455,0.004252275165918213,0.005587189563450691,0.008006559590990208,0.009792479148282046,0.004982545223738495,0.004467609828741623,0.0022650056625141564,0.0061183908632029774,0.007171314741035857
19,0.02921237520029582,0.016676593210244194,0.022286323941992335,0.017894991824623025,0.020426817152167865,0.023658673510305556,0.02594897024067911,0.01468871872242307,0.019422405585528404,0.022561429635145198,0.020385050962627407,0.018253199408555548,0.006374501992031873
20,0.027363490693947983,0.024787997390737115,0.0281740229975896,0.028341306849149154,0.029289035488614234,0.03250728473280402,0.03284618723773694,0.03521307182100259,0.026055220564900033,0.022834450235790518,0.03850509626274066,0.025646255034925815,0.03187250996015936
21,0.023172685812892887,0.011940213846110213,0.01303987039159126,0.01247501968146309,0.010412113023089456,0.01122784505573823,0.014807312014662614,0.010760340459449458,0.007933989209774674,0.008587738893025564,0.004530011325028313,0.0089736399326977,0.0031872509960159364
22,0.036854431159866884,0.03114098528035395,0.0299521871418975,0.032005086901229336,0.027460954576163415,0.021733900072179003,0.024164375633048765,0.02439579834324917,0.03598857505553792,0.020426904939190867,0.014722536806342015,0.013307500127466476,0.013545816733067729
23,0.015653888820411684,0.010862474829121643,0.01390919508436401,0.012989765639193364,0.014108015737392203,0.011388242842248777,0.014156176144311002,0.02143528139144297,0.015296731196445573,0.01337800943162075,0.0033975084937712344,0.018457145770662316,0.04063745019920319
24,0.023542462714162455,0.01429422275163788,0.01671474295649425,0.012686973899352026,0.03612446846560426,0.040527174058331325,0.015072589591472531,0.00825528765407498,0.007204062202475404,0.012062546537602383,0.006795016987542469,0.00861673379901086,0.00796812749003984
25,0.07370886231973377,0.05045520292691228,0.04777334334373889,0.03597165869315085,0.04371497834121528,0.04330740235784746,0.03930931365456036,0.04853539810413049,0.029419231989844495,0.03407793497145694,0.035107587768969425,0.04808035486667007,0.043824701195219126
26,0.13558486379884135,0.07876003289940157,0.05053937645710673,0.037364500696421,0.03699876803242857,0.036650894217659796,0.02184922587179858,0.019812690369779954,0.01631228181529673,0.014420451724993795,0.01925254813137033,0.013868352623260083,0.03266932270916335
27,0.05706890176260323,0.026603136787770498,0.03062393804085826,0.031581178465451464,0.029130071931009815,0.03240035287513032,0.03677711860319298,0.030629963847533376,0.06562995874325611,0.053387937453462396,0.053227633069082674,0.04711160964666293,0.02948207171314741
28,0.005300135584863799,0.018435009501120283,0.00774489271742996,0.00635862653666808,0.010571076580693875,0.008394150827385248,0.00458206723580765,0.007031227760539725,0.008759124087591242,0.008662199056837926,0.009060022650056626,0.005965431091622903,0.011155378486055778
29,0.005300135584863799,0.006579880314246008,0.00968111589678745,0.007297280930176225,0.005206056511544728,0.006389178496003422,0.013263878840495827,0.017051438982037634,0.007648365598222786,0.021643087614792753,0.014722536806342015,0.01968082394330291,0.020717131474103586
30,0.03266362627881178,0.016563146997929608,0.01497609357094875,0.01541209955792406,0.012478639271946906,0.016013045686636192,0.012781555973568707,0.013293859773975918,0.015550618851158363,0.007470836435840159,0.0022650056625141564,0.0038749808800285523,0.014342629482071713
